ID,Fp1_F7,Fp1_T7,Fp1_P7,Fp1_O1,Fp1_Fp2,Fp1_F8,Fp1_T8,Fp1_P8,Fp1_O2,Fp1_F3,Fp1_C3,Fp1_P3,Fp1_F4,Fp1_C4,Fp1_P4,Fp1_Fz,Fp1_Cz,Fp1_Pz,F7_T7,F7_P7,F7_O1,F7_Fp2,F7_F8,F7_T8,F7_P8,F7_O2,F7_F3,F7_C3,F7_P3,F7_F4,F7_C4,F7_P4,F7_Fz,F7_Cz,F7_Pz,T7_P7,T7_O1,T7_Fp2,T7_F8,T7_T8,T7_P8,T7_O2,T7_F3,T7_C3,T7_P3,T7_F4,T7_C4,T7_P4,T7_Fz,T7_Cz,T7_Pz,P7_O1,P7_Fp2,P7_F8,P7_T8,P7_P8,P7_O2,P7_F3,P7_C3,P7_P3,P7_F4,P7_C4,P7_P4,P7_Fz,P7_Cz,P7_Pz,O1_Fp2,O1_F8,O1_T8,O1_P8,O1_O2,O1_F3,O1_C3,O1_P3,O1_F4,O1_C4,O1_P4,O1_Fz,O1_Cz,O1_Pz,Fp2_F8,Fp2_T8,Fp2_P8,Fp2_O2,Fp2_F3,Fp2_C3,Fp2_P3,Fp2_F4,Fp2_C4,Fp2_P4,Fp2_Fz,Fp2_Cz,Fp2_Pz,F8_T8,F8_P8,F8_O2,F8_F3,F8_C3,F8_P3,F8_F4,F8_C4,F8_P4,F8_Fz,F8_Cz,F8_Pz,T8_P8,T8_O2,T8_F3,T8_C3,T8_P3,T8_F4,T8_C4,T8_P4,T8_Fz,T8_Cz,T8_Pz,P8_O2,P8_F3,P8_C3,P8_P3,P8_F4,P8_C4,P8_P4,P8_Fz,P8_Cz,P8_Pz,O2_F3,O2_C3,O2_P3,O2_F4,O2_C4,O2_P4,O2_Fz,O2_Cz,O2_Pz,F3_C3,F3_P3,F3_F4,F3_C4,F3_P4,F3_Fz,F3_Cz,F3_Pz,C3_P3,C3_F4,C3_C4,C3_P4,C3_Fz,C3_Cz,C3_Pz,P3_F4,P3_C4,P3_P4,P3_Fz,P3_Cz,P3_Pz,F4_C4,F4_P4,F4_Fz,F4_Cz,F4_Pz,C4_P4,C4_Fz,C4_Cz,C4_Pz,P4_Fz,P4_Cz,P4_Pz,Fz_Cz,Fz_Pz,Cz_Pz
S_2199942_e_040.set,0.4076365,0.173742,0.3228186,0.1697613,0.6305249,0.3172623,0.4693924,0.1182667,0.2061643,0.2685724,0.1470523,0.2189381,0.2610646,0.7192053,0.1181243,0.202411,0.1625996,0.1150355,0.09591269,0.674594,0.2339191,0.771632,0.1831219,0.6048612,0.09354382,0.386886,0.80347,0.1605539,0.2318226,0.2141396,0.5128745,0.1998056,0.6041751,0.3238983,0.1276267,0.1138554,0.1260627,0.1314572,0.6858981,0.09126498,0.09564714,0.210713,0.116289,0.7132625,0.4311883,0.2983514,0.1349789,0.4273676,0.1860075,0.3769056,0.5647641,0.4848965,0.444957,0.1240021,0.7768731,0.1328768,0.7630728,0.8061257,0.2859787,0.1251007,0.1146985,0.4785528,0.439218,0.7780718,0.5287699,0.1999927,0.120168,0.04516466,0.5700203,0.5262485,0.7126731,0.262771,0.2784963,0.1462066,0.02435712,0.3387623,0.6015594,0.2650479,0.3164561,0.4877569,0.3001406,0.5078123,0.07749543,0.2168304,0.5364021,0.1324296,0.3364574,0.3552336,0.6384757,0.1205107,0.3645638,0.2071179,0.1427506,0.1693694,0.06630053,0.08373486,0.1378176,0.3330647,0.6303376,0.5622244,0.2907835,0.1692979,0.1296509,0.1738712,0.4041365,0.2031841,0.5957195,0.5578642,0.1979973,0.113559,0.1458504,0.7479975,0.3254512,0.4428067,0.3195249,0.1591443,0.20969,0.09167883,0.1052212,0.2827978,0.1120996,0.1988159,0.2299706,0.09179957,0.08984205,0.3353027,0.5217312,0.4872953,0.1135581,0.04427846,0.3033804,0.7958337,0.588328,0.6478996,0.4622872,0.2367671,0.1893205,0.1530129,0.3577883,0.2978194,0.8509547,0.4857759,0.1503801,0.2443972,0.1483588,0.1305307,0.7332348,0.3648915,0.7119415,0.5830954,0.6598415,0.1487795,0.2517294,0.1613859,0.1402479,0.627425,0.2244497,0.09100983,0.1110434,0.08608306,0.2841667,0.1515228,0.2325445,0.1628531,0.09797338,0.3978952,0.6530765,0.7550468,0.662681,0.1934918,0.3635562
S_2199942_e_041.set,0.374638,0.03456756,0.292913,0.2200892,0.5874973,0.1023263,0.4111057,0.1999676,0.1922784,0.3082734,0.06135295,0.07499589,0.1271388,0.6256429,0.09736175,0.240675,0.162215,0.05889191,0.06552121,0.648118,0.2315392,0.7872673,0.05138238,0.5680181,0.09186026,0.3596867,0.7943308,0.1625903,0.07539555,0.11354,0.4747602,0.1830384,0.6339177,0.3762001,0.06105896,0.1682765,0.2490606,0.03462739,0.6729916,0.1233223,0.1632476,0.2960166,0.1161859,0.7635179,0.4005639,0.2127087,0.05672354,0.4848115,0.1735742,0.3144866,0.5771112,0.5793102,0.4631323,0.07477498,0.8066735,0.2255988,0.8111449,0.8022597,0.3428264,0.09856811,0.05965205,0.503036,0.531711,0.8178327,0.6166448,0.2869163,0.1897119,0.152817,0.708896,0.651552,0.7699068,0.30171,0.3379369,0.3410511,0.1121771,0.5163066,0.67076,0.3520368,0.3541736,0.650964,0.07346131,0.5105724,0.1087933,0.2387709,0.5980477,0.1015081,0.0959349,0.1777806,0.5915135,0.116384,0.4362898,0.2592398,0.04215409,0.0562948,0.1715748,0.1454364,0.06858516,0.3746215,0.6006777,0.5234295,0.05321832,0.2615273,0.09002247,0.1262615,0.4837561,0.398995,0.7000023,0.5819857,0.2335982,0.1089856,0.07094039,0.7743447,0.4427319,0.5382779,0.4011527,0.2957053,0.3294998,0.1025394,0.1581051,0.5275929,0.2259126,0.4758812,0.3244778,0.122967,0.1402035,0.5155105,0.5066035,0.4919835,0.2082826,0.06799406,0.3936131,0.8189082,0.5805948,0.6018088,0.560388,0.2503812,0.07603237,0.08267968,0.3952154,0.2892636,0.8541214,0.5437679,0.1185081,0.2537492,0.09963141,0.113463,0.7055932,0.3588725,0.637838,0.5578706,0.6188312,0.08634934,0.3408838,0.1024669,0.1152637,0.709888,0.09958384,0.1174216,0.07516385,0.06078511,0.3122233,0.2257237,0.3214091,0.2217895,0.1707685,0.3824397,0.5840583,0.7824791,0.7087745,0.1857826,0.2949129
S_2199942_e_042.set,0.3286606,0.1317171,0.2077126,0.1243178,0.5234639,0.2313482,0.3327501,0.1007364,0.1451734,0.2020615,0.08459566,0.1519762,0.1836021,0.5656571,0.08826419,0.1493653,0.08984995,0.07534826,0.09522562,0.5875763,0.1765175,0.7415377,0.1745747,0.4962873,0.07896897,0.3191396,0.7704124,0.1273447,0.240908,0.2233569,0.439955,0.1833,0.5682337,0.298784,0.1358631,0.1419068,0.1647801,0.1418703,0.6480595,0.06300971,0.06730406,0.2681009,0.1144821,0.7054282,0.4067385,0.2735592,0.1212089,0.4707375,0.212937,0.3794965,0.5466123,0.4858797,0.323974,0.1023042,0.7256052,0.1687118,0.7647687,0.7457435,0.2756897,0.1165188,0.08740086,0.4067332,0.4658499,0.7883095,0.5294449,0.2382593,0.1027367,0.09999403,0.5043719,0.620046,0.70819,0.2161249,0.2343475,0.2871024,0.1025162,0.2922218,0.6026359,0.2773484,0.2774745,0.574344,0.2950093,0.375488,0.07334891,0.1583887,0.4838664,0.08691573,0.352143,0.3498302,0.549452,0.1077472,0.2999283,0.1481477,0.1589413,0.08319487,0.07173488,0.1166958,0.1227636,0.3107786,0.59799,0.5179116,0.2387644,0.2224408,0.1234609,0.1348332,0.4324366,0.2605245,0.5350614,0.5027035,0.1157231,0.05812547,0.08352868,0.68129,0.2887942,0.4310918,0.2627965,0.1465741,0.2808329,0.07703751,0.08086511,0.3459693,0.144665,0.219118,0.2611451,0.1018504,0.08113198,0.3887379,0.4464857,0.4762667,0.1967344,0.08130679,0.2477653,0.8076516,0.6025752,0.6082444,0.5317104,0.2014857,0.1660133,0.1293826,0.3177956,0.2592322,0.7937908,0.4527978,0.137819,0.2419836,0.1409649,0.06301251,0.706075,0.388468,0.7080454,0.5143263,0.5999682,0.1091015,0.3390636,0.1510498,0.1252945,0.7168238,0.193733,0.1355264,0.1045272,0.07721116,0.3164927,0.127818,0.1988535,0.1013033,0.07790445,0.4116584,0.6255313,0.7693954,0.6792109,0.2110313,0.3273515
S_2199942_e_043.set,0.2528486,0.03873151,0.2123727,0.1013151,0.4629266,0.1534065,0.35427,0.07314184,0.1192183,0.1971802,0.03164117,0.09327778,0.1269809,0.5494367,0.06271854,0.1428038,0.1005029,0.04866673,0.04726166,0.5123274,0.1662904,0.6098426,0.08089872,0.421721,0.09143509,0.1949809,0.7110035,0.08728619,0.1190274,0.1367194,0.32332,0.124158,0.5357427,0.2456695,0.07089043,0.1532828,0.06645977,0.05337053,0.4944899,0.09224698,0.08017066,0.1896825,0.09132932,0.5866312,0.2638681,0.1652673,0.07295009,0.445953,0.1935005,0.3601742,0.4430229,0.3057685,0.2454181,0.04708847,0.7501264,0.1107384,0.562862,0.7134452,0.2661818,0.07977197,0.03957422,0.3719151,0.4645559,0.7731676,0.5697256,0.2629258,0.1057176,0.02396891,0.3493714,0.355135,0.3307776,0.2044152,0.08921912,0.129216,0.04049497,0.2667306,0.2831283,0.2029259,0.1731454,0.2683964,0.1938667,0.3046546,0.07435919,0.06363633,0.3653848,0.027243,0.2589749,0.2593515,0.4119415,0.05450024,0.2385711,0.09920337,0.102363,0.07925247,0.06108555,0.04363284,0.05550517,0.2600488,0.3958571,0.3407583,0.1844325,0.155509,0.05698544,0.08592883,0.2868069,0.2119221,0.3694311,0.4743793,0.1236558,0.06680652,0.03846557,0.6771954,0.2858124,0.4389071,0.3151082,0.189613,0.1120578,0.05492715,0.05952761,0.3582252,0.1991033,0.2686563,0.1394645,0.07643083,0.05782877,0.2558612,0.3635188,0.2944769,0.09502356,0.02664671,0.1543264,0.5198064,0.4631102,0.4891094,0.3213044,0.1920679,0.06818704,0.06004749,0.2659699,0.2702841,0.7815298,0.4359998,0.1241935,0.1413808,0.07724141,0.03675596,0.6442944,0.3530893,0.6284586,0.4333751,0.5728673,0.05230226,0.2795544,0.07611153,0.0979402,0.6445035,0.0713772,0.1068706,0.049306,0.04057837,0.2939379,0.09390434,0.1835374,0.1037311,0.07387616,0.4184493,0.6589519,0.7718394,0.6582183,0.2117406,0.35684
S_2199942_e_044.set,0.4085797,0.1116993,0.344781,0.1421416,0.6132811,0.240665,0.4349074,0.06280876,0.2120354,0.3291594,0.07281208,0.1985964,0.3037582,0.6348065,0.09159132,0.2823238,0.1679455,0.07471376,0.06868806,0.7379523,0.1931158,0.8115764,0.188821,0.5982535,0.07405568,0.4188894,0.8504487,0.1396977,0.2594311,0.3262089,0.5131964,0.1757753,0.7100194,0.4477755,0.09192172,0.0761058,0.09621289,0.09279289,0.7058958,0.05970956,0.0813974,0.139191,0.09025993,0.5909489,0.4196992,0.2916158,0.0913156,0.3295346,0.1059251,0.1597907,0.5531461,0.4354002,0.5536513,0.1367628,0.8065916,0.1000393,0.7757713,0.8469231,0.2493339,0.1427193,0.2059652,0.5293033,0.3969265,0.8412414,0.6415463,0.110852,0.1351809,0.03333321,0.5481132,0.548927,0.6730424,0.2237655,0.2232973,0.1296805,0.02598021,0.3537669,0.5467286,0.2380498,0.2749745,0.4364388,0.2630281,0.5353806,0.0704477,0.2794723,0.6501677,0.09556292,0.3294523,0.4475987,0.6285303,0.1130782,0.5163452,0.308388,0.1050741,0.1606562,0.0819593,0.07696325,0.1623555,0.2456125,0.6423696,0.5906705,0.2430962,0.1221152,0.1340911,0.08084205,0.4342961,0.1851894,0.6516442,0.6030495,0.1272375,0.09680523,0.1982917,0.7602968,0.3049826,0.5301197,0.3871191,0.08820255,0.1944144,0.06204567,0.07396469,0.3378442,0.1023073,0.1909048,0.2003265,0.0736154,0.06956349,0.376376,0.5448306,0.4344032,0.08487386,0.07977023,0.3482984,0.7419298,0.6147763,0.6740825,0.3245503,0.2101092,0.2207655,0.2614781,0.4380375,0.2539641,0.8816095,0.5874961,0.1015265,0.1725478,0.07377172,0.06111092,0.6973521,0.3140025,0.5917852,0.4907064,0.6352551,0.1251583,0.1727691,0.2048188,0.1030336,0.6535184,0.2864736,0.05820595,0.2186395,0.1058348,0.2812663,0.1319265,0.3416701,0.2144402,0.04746423,0.3412717,0.5901103,0.6421512,0.7271703,0.1195244,0.1826386
S_2199942_e_045.set,0.3550934,0.1950155,0.2877239,0.1243949,0.5887115,0.3267538,0.381626,0.08202069,0.1674122,0.2837745,0.1205592,0.2649195,0.2593635,0.5875135,0.09778015,0.225388,0.1100489,0.1412308,0.08637765,0.5892064,0.1570714,0.7373092,0.2189292,0.5002429,0.0683037,0.2890679,0.7646224,0.1070666,0.281067,0.264847,0.4735592,0.1300896,0.5564327,0.2751978,0.1161487,0.1264671,0.1667105,0.1509915,0.6821648,0.08429602,0.08440591,0.2102788,0.1085378,0.7075512,0.4227551,0.3248233,0.1301573,0.4456722,0.1801727,0.3228821,0.5618765,0.4763586,0.4037203,0.14094,0.7817766,0.1261824,0.7392179,0.7994401,0.2438958,0.1440403,0.123871,0.4428457,0.391894,0.8041589,0.554944,0.1881208,0.1045508,0.08946215,0.5326555,0.593312,0.7411283,0.2374688,0.2820085,0.2331127,0.07218672,0.2477869,0.5938768,0.2772244,0.3242282,0.506565,0.3455318,0.4460918,0.05383907,0.1708488,0.5439286,0.1014337,0.4071168,0.4262405,0.6472803,0.101677,0.3445722,0.1616567,0.1724024,0.1282661,0.0701296,0.1115587,0.1436358,0.3740002,0.6179595,0.559719,0.2685905,0.232697,0.1437789,0.1437464,0.4699627,0.2176721,0.5712297,0.5577936,0.1274961,0.09648514,0.1124391,0.7036666,0.2599872,0.4972329,0.2939113,0.1189695,0.2757575,0.06034197,0.1013998,0.2811918,0.1121349,0.1638717,0.2584012,0.04638682,0.07160399,0.321918,0.459256,0.4511335,0.1627058,0.08481909,0.2366805,0.7573993,0.5755546,0.6359915,0.4587448,0.1895792,0.1887228,0.1562273,0.3794633,0.2290366,0.8282716,0.4701515,0.1210478,0.2873169,0.1954975,0.07811756,0.7458915,0.3457386,0.6659462,0.5932081,0.6802747,0.1758878,0.3327392,0.1542333,0.1300604,0.7000846,0.2570327,0.1755536,0.1270684,0.1003915,0.3797486,0.08836931,0.2566819,0.120511,0.07560708,0.3618565,0.6457216,0.7749989,0.6797692,0.1752402,0.3401656
S_2199942_e_046.set,0.3924508,0.2095008,0.2429609,0.09817978,0.6601114,0.3962525,0.405057,0.07817712,0.1131745,0.2718519,0.1221928,0.31699,0.4697965,0.6839168,0.07791685,0.176557,0.097891,0.136902,0.1588439,0.5662764,0.1358916,0.7266036,0.3028928,0.5520513,0.09445766,0.2314701,0.7441226,0.09404071,0.3239039,0.4242314,0.481432,0.07997778,0.5385772,0.1587802,0.1126693,0.1166951,0.1620459,0.1986834,0.7128566,0.09497393,0.1206453,0.1956469,0.1310927,0.7611372,0.5405852,0.3147655,0.1570021,0.5174301,0.1584802,0.347359,0.6593485,0.4312591,0.3511723,0.1527475,0.7535555,0.1149168,0.7090164,0.7957932,0.1805696,0.1458638,0.2010263,0.3952819,0.2958204,0.7874526,0.3656192,0.1111274,0.08494017,0.07388399,0.4553777,0.5191463,0.7088959,0.2116178,0.221113,0.1881426,0.06041225,0.255677,0.5455196,0.2385953,0.1950424,0.4762266,0.4079187,0.4853639,0.08462791,0.1213457,0.4932967,0.107096,0.4534341,0.6153376,0.6300385,0.06984401,0.2971674,0.1097164,0.1684964,0.2033447,0.1351536,0.0742612,0.2103861,0.4068043,0.7086284,0.602957,0.3132257,0.2408259,0.1541705,0.1524956,0.5071726,0.1603538,0.5029012,0.5756257,0.09814048,0.1375199,0.2690464,0.7002775,0.1765953,0.4731132,0.1856808,0.06491722,0.1886923,0.09873398,0.09329629,0.3606253,0.1692822,0.1823964,0.1920891,0.09779701,0.05930724,0.3701155,0.4183406,0.3886662,0.1141828,0.05925016,0.190155,0.7062638,0.5791128,0.5088553,0.3861136,0.1491881,0.2552184,0.3074394,0.3418092,0.157348,0.7854273,0.3045391,0.1016714,0.342763,0.1850388,0.09450468,0.7404252,0.2693557,0.7022083,0.5967441,0.6777764,0.1831235,0.3296338,0.1832956,0.1509606,0.7323992,0.3853669,0.1268316,0.1907476,0.1104034,0.3339901,0.06156796,0.2132881,0.08324165,0.05345572,0.295377,0.6241865,0.7569318,0.5217676,0.1296028,0.3025092
S_2199942_e_047.set,0.4041978,0.165338,0.2184219,0.1178388,0.6717347,0.331156,0.3659915,0.09880236,0.1233778,0.246838,0.1303508,0.2998854,0.3592954,0.6258777,0.1109495,0.160861,0.1215383,0.1570665,0.1347414,0.5966349,0.1909366,0.7385247,0.2348866,0.5253614,0.1136181,0.3077153,0.7881063,0.1651036,0.3121908,0.3001771,0.4802024,0.1880641,0.5815713,0.2807217,0.2016092,0.1201627,0.1089021,0.1757458,0.6990998,0.1293793,0.09448019,0.1696826,0.1486847,0.7395804,0.3869005,0.2838728,0.1622699,0.4031505,0.1745316,0.3258175,0.5225274,0.4467658,0.3065199,0.1501015,0.7057177,0.1552244,0.760978,0.7934769,0.2583861,0.1874226,0.1564822,0.3730303,0.4157935,0.8159419,0.5267513,0.2273734,0.1012629,0.08112475,0.5404708,0.6001021,0.6780377,0.2334955,0.1881394,0.2330744,0.07322487,0.2978411,0.5538933,0.2456214,0.2548417,0.4867884,0.3436196,0.4060135,0.08728218,0.1244426,0.4610632,0.1255346,0.4089078,0.4229964,0.5990157,0.1132958,0.2782499,0.1340272,0.2148903,0.1928074,0.0715588,0.1205761,0.1958667,0.4023155,0.6088269,0.5210265,0.2946975,0.2269021,0.164341,0.1857718,0.4675821,0.2488991,0.5479626,0.5206124,0.1860494,0.163599,0.1762056,0.7145354,0.3022628,0.4446474,0.2986805,0.1826407,0.2402354,0.1259568,0.09864715,0.3223518,0.1042058,0.2169393,0.2213131,0.1335522,0.1238449,0.3346672,0.4671441,0.3838406,0.1691641,0.07865764,0.2262662,0.7378377,0.5826027,0.6107813,0.4165486,0.2377119,0.2645542,0.2229941,0.3168712,0.2666129,0.8369486,0.4552404,0.1981596,0.2536175,0.1576711,0.1192862,0.6596287,0.3384044,0.6313465,0.5046495,0.6351009,0.1855903,0.2887944,0.2189249,0.1593909,0.6833348,0.2767661,0.1194973,0.1572506,0.08879554,0.3261067,0.1273672,0.2014602,0.1252255,0.1206154,0.363167,0.6120432,0.7182366,0.646716,0.2166771,0.30633
S_2199942_e_048.set,0.2365206,0.1727999,0.1584546,0.1000528,0.5401882,0.3078257,0.3131,0.08536368,0.1047924,0.1657765,0.1146471,0.2194608,0.2590537,0.5892146,0.09911272,0.1100762,0.09305225,0.1194738,0.1440595,0.4888877,0.1432493,0.60518,0.1697091,0.410386,0.03046836,0.2496797,0.7075256,0.1389583,0.1650857,0.1743619,0.3510812,0.1503657,0.4784842,0.2131392,0.1142966,0.1418604,0.1258922,0.161714,0.6874071,0.09743384,0.06020617,0.238856,0.1416774,0.7298625,0.4780791,0.330534,0.1516979,0.4822794,0.2113674,0.4403772,0.5397809,0.5169192,0.2436889,0.1286297,0.7013285,0.152099,0.7409378,0.7504522,0.2352905,0.1110607,0.06595749,0.3255404,0.4084855,0.7483804,0.4357438,0.2582699,0.07051054,0.07731117,0.5851356,0.6029506,0.7602606,0.2434293,0.204989,0.2520756,0.04999067,0.2581795,0.563325,0.2849677,0.2792791,0.5409509,0.3228387,0.3653661,0.02638239,0.1063416,0.3580311,0.09435859,0.3325838,0.3584931,0.5780539,0.09044986,0.1978765,0.08635984,0.1400371,0.1231839,0.0563767,0.1357957,0.1311736,0.4369724,0.6005459,0.5722263,0.3010601,0.2706286,0.1417368,0.2232367,0.3974824,0.2592877,0.5287575,0.4574461,0.1123929,0.07729505,0.08065579,0.6646551,0.2677279,0.3590411,0.220009,0.1809676,0.2908617,0.04730323,0.05469038,0.2917489,0.09510455,0.2034703,0.2339729,0.0464945,0.05721767,0.3382746,0.4492754,0.4087244,0.2167637,0.06086423,0.1869776,0.7519014,0.5995533,0.5694038,0.5608885,0.1997143,0.1138446,0.09673852,0.2551922,0.2489943,0.7749217,0.3692037,0.152352,0.3276428,0.1830632,0.09647902,0.7044196,0.3684445,0.7355635,0.5505082,0.5873169,0.1251183,0.3977349,0.1179805,0.1813063,0.7071028,0.2125762,0.139035,0.07393461,0.08379788,0.2841002,0.09996922,0.1512365,0.08735976,0.07901834,0.4097774,0.6810449,0.8239028,0.6022086,0.2446657,0.4348
S_2199942_e_049.set,0.2728401,0.1497806,0.1568303,0.07014604,0.5683568,0.270516,0.3024107,0.1130612,0.06012474,0.1561085,0.06803937,0.1931889,0.2357164,0.5649755,0.03466199,0.08181112,0.0164515,0.09692603,0.1125777,0.5681843,0.1330999,0.6430034,0.2351107,0.4450395,0.03646272,0.2526674,0.7573393,0.05888863,0.2458131,0.256698,0.3685782,0.06567094,0.5466356,0.1637244,0.1190097,0.1000811,0.1267039,0.1981909,0.6121798,0.08092633,0.09822433,0.2024506,0.1192489,0.76621,0.4910921,0.3400566,0.1793286,0.5129433,0.1449963,0.3224797,0.5903438,0.4131526,0.2896563,0.1631254,0.7174228,0.1376138,0.6958163,0.7568152,0.1066441,0.1207871,0.1365531,0.3347094,0.23025,0.7363957,0.3401552,0.1383103,0.06604233,0.1017253,0.5287196,0.6343318,0.6385363,0.1917871,0.1377141,0.2494162,0.1303941,0.2447233,0.4411426,0.1942275,0.1798791,0.4576896,0.3697366,0.3798272,0.04185698,0.1016483,0.3752815,0.06161588,0.4019061,0.4252899,0.5613705,0.05296871,0.2253355,0.0322379,0.1829328,0.1948484,0.08533652,0.1287616,0.1836227,0.3172387,0.589753,0.554518,0.3284003,0.2105632,0.1577979,0.09050226,0.430049,0.2739034,0.5202481,0.4440124,0.04667424,0.1057853,0.1612033,0.6526425,0.1498122,0.3560337,0.1303203,0.09486131,0.2398962,0.05396776,0.07740586,0.2909733,0.1472696,0.2244967,0.2103302,0.06081655,0.06376284,0.3220459,0.4118001,0.3065491,0.1778202,0.1105272,0.1539128,0.6337268,0.5152755,0.513998,0.3997461,0.1158142,0.1650667,0.1805837,0.2372128,0.1316693,0.7990204,0.3159377,0.1123329,0.2782713,0.1691168,0.07862563,0.6993663,0.2042212,0.6313108,0.5087077,0.6596266,0.1620958,0.360965,0.1423507,0.1062345,0.7417205,0.2470239,0.1905186,0.1418226,0.058258,0.4112476,0.03285887,0.1393303,0.02131056,0.0606301,0.2173536,0.5706426,0.7413152,0.530362,0.1394143,0.2745693
S_2199942_e_050.set,0.2264491,0.1862029,0.1371693,0.08083159,0.4903633,0.2522482,0.3027769,0.09903791,0.06175831,0.1307005,0.1404835,0.2096997,0.248772,0.566925,0.08692454,0.0688091,0.06375639,0.1286381,0.1225424,0.5373286,0.1213233,0.6325581,0.2014993,0.4858713,0.04636465,0.2021872,0.7404174,0.09339477,0.1497339,0.1985667,0.3969775,0.06574455,0.4928001,0.1381087,0.07697932,0.1093382,0.1518796,0.1994298,0.6467225,0.09576083,0.0768423,0.2274044,0.1170283,0.8093821,0.4950092,0.3408912,0.1848289,0.5146123,0.1559727,0.4079432,0.601739,0.4917777,0.2473666,0.1028885,0.6803603,0.1581759,0.6962675,0.7054439,0.1793417,0.103646,0.08563939,0.2964849,0.316955,0.7267056,0.3869236,0.1911939,0.04658328,0.1064301,0.5070071,0.5721169,0.7559943,0.1854228,0.2320072,0.2950468,0.08449888,0.1738457,0.5761487,0.2611536,0.3190128,0.5116956,0.333947,0.3738671,0.04189845,0.07829262,0.3925813,0.145182,0.3289025,0.374761,0.5970016,0.1071148,0.1921504,0.07461523,0.1824592,0.1443768,0.07938921,0.1314343,0.1395284,0.474754,0.6101948,0.5738188,0.3181845,0.3216008,0.1243121,0.2648927,0.4828694,0.2860359,0.4340698,0.445433,0.1165419,0.1110895,0.1274111,0.641578,0.1869112,0.3295019,0.1646354,0.1398305,0.2990911,0.04759473,0.0927448,0.3024512,0.1210286,0.2004001,0.2646084,0.06102114,0.1161347,0.3194384,0.3409074,0.3809782,0.2567518,0.08021101,0.1029149,0.7413593,0.510164,0.5699157,0.5358322,0.1276345,0.1069693,0.130593,0.2448702,0.131401,0.7578403,0.2964827,0.09669428,0.4106128,0.2342653,0.1265144,0.710391,0.254202,0.6587135,0.6398025,0.6418598,0.1682149,0.4881957,0.1038558,0.2587554,0.7484329,0.2765534,0.2082979,0.08223807,0.1214105,0.3633504,0.05633824,0.1263109,0.0586906,0.08712752,0.2800924,0.6468769,0.856161,0.5139337,0.174362,0.4734036
S_2199942_e_051.set,0.3616344,0.2105392,0.1659645,0.08366139,0.6739724,0.4158128,0.3908489,0.111405,0.0552815,0.2084008,0.1186868,0.2856798,0.3469586,0.7137612,0.05090802,0.09286185,0.04585311,0.1320596,0.09072742,0.5778306,0.1591532,0.7015592,0.1826953,0.5405315,0.05862878,0.2536034,0.764953,0.07732874,0.2041397,0.2550377,0.4315658,0.07694865,0.4942977,0.1728482,0.08460148,0.07595081,0.1120483,0.1901095,0.7130612,0.07700296,0.08313366,0.1922418,0.09703635,0.7826766,0.4406743,0.3497326,0.1874731,0.5004449,0.1319503,0.3974361,0.5704151,0.4388114,0.2887833,0.07507402,0.7009535,0.1284065,0.7061968,0.7725567,0.1587846,0.05997024,0.08126863,0.2809801,0.277812,0.7556787,0.4102376,0.1211816,0.0577761,0.04578996,0.5216607,0.5914725,0.6925042,0.2040113,0.1931422,0.17256,0.05225496,0.2156175,0.4892747,0.2520969,0.2564163,0.4203778,0.3975859,0.4455665,0.03259626,0.0856033,0.4177217,0.09984802,0.3924351,0.4473196,0.6514551,0.071399,0.2015264,0.05217705,0.1795275,0.1445461,0.05067959,0.07592673,0.114533,0.4490814,0.6245337,0.6325722,0.3678714,0.2704112,0.07239755,0.1799658,0.4758258,0.2635149,0.4604778,0.4878439,0.07724062,0.06361404,0.1277027,0.6567605,0.1357086,0.3536181,0.1518372,0.07612383,0.2352669,0.06686898,0.1003018,0.2139267,0.06300051,0.2320448,0.214052,0.09095297,0.08843443,0.2576783,0.4311223,0.3797822,0.1085086,0.05147288,0.1047841,0.6895064,0.5820825,0.5939391,0.4138008,0.1434563,0.128101,0.1476332,0.2541058,0.1589786,0.7927542,0.3639537,0.08776122,0.3083871,0.2130647,0.1029859,0.7166107,0.2751255,0.704535,0.5751606,0.6605555,0.1671456,0.3393628,0.06730214,0.1136902,0.7188632,0.2910767,0.1672549,0.07403249,0.08120671,0.373291,0.03366838,0.1101452,0.03875573,0.07358739,0.2969931,0.617069,0.7808728,0.6226658,0.1144858,0.3295418
