ID,Fp1_F7,Fp1_T7,Fp1_P7,Fp1_O1,Fp1_Fp2,Fp1_F8,Fp1_T8,Fp1_P8,Fp1_O2,Fp1_F3,Fp1_C3,Fp1_P3,Fp1_F4,Fp1_C4,Fp1_P4,Fp1_Fz,Fp1_Cz,Fp1_Pz,F7_T7,F7_P7,F7_O1,F7_Fp2,F7_F8,F7_T8,F7_P8,F7_O2,F7_F3,F7_C3,F7_P3,F7_F4,F7_C4,F7_P4,F7_Fz,F7_Cz,F7_Pz,T7_P7,T7_O1,T7_Fp2,T7_F8,T7_T8,T7_P8,T7_O2,T7_F3,T7_C3,T7_P3,T7_F4,T7_C4,T7_P4,T7_Fz,T7_Cz,T7_Pz,P7_O1,P7_Fp2,P7_F8,P7_T8,P7_P8,P7_O2,P7_F3,P7_C3,P7_P3,P7_F4,P7_C4,P7_P4,P7_Fz,P7_Cz,P7_Pz,O1_Fp2,O1_F8,O1_T8,O1_P8,O1_O2,O1_F3,O1_C3,O1_P3,O1_F4,O1_C4,O1_P4,O1_Fz,O1_Cz,O1_Pz,Fp2_F8,Fp2_T8,Fp2_P8,Fp2_O2,Fp2_F3,Fp2_C3,Fp2_P3,Fp2_F4,Fp2_C4,Fp2_P4,Fp2_Fz,Fp2_Cz,Fp2_Pz,F8_T8,F8_P8,F8_O2,F8_F3,F8_C3,F8_P3,F8_F4,F8_C4,F8_P4,F8_Fz,F8_Cz,F8_Pz,T8_P8,T8_O2,T8_F3,T8_C3,T8_P3,T8_F4,T8_C4,T8_P4,T8_Fz,T8_Cz,T8_Pz,P8_O2,P8_F3,P8_C3,P8_P3,P8_F4,P8_C4,P8_P4,P8_Fz,P8_Cz,P8_Pz,O2_F3,O2_C3,O2_P3,O2_F4,O2_C4,O2_P4,O2_Fz,O2_Cz,O2_Pz,F3_C3,F3_P3,F3_F4,F3_C4,F3_P4,F3_Fz,F3_Cz,F3_Pz,C3_P3,C3_F4,C3_C4,C3_P4,C3_Fz,C3_Cz,C3_Pz,P3_F4,P3_C4,P3_P4,P3_Fz,P3_Cz,P3_Pz,F4_C4,F4_P4,F4_Fz,F4_Cz,F4_Pz,C4_P4,C4_Fz,C4_Cz,C4_Pz,P4_Fz,P4_Cz,P4_Pz,Fz_Cz,Fz_Pz,Cz_Pz
S_2199942_e_047.set,0.4058459,0.0684099,0.3142577,0.1686406,0.5288731,0.1433369,0.3960941,0.1247795,0.1642202,0.312492,0.06671853,0.07598915,0.06873415,0.5375289,0.07375611,0.2504745,0.1135883,0.04809926,0.07259758,0.6424797,0.1809481,0.7917663,0.1412461,0.5658258,0.06118816,0.3494414,0.7408358,0.1351931,0.1806821,0.1822269,0.4873977,0.1300704,0.6166586,0.2889368,0.07739563,0.09317641,0.09269943,0.08159809,0.5382909,0.0694396,0.03520747,0.1530066,0.1139091,0.6119873,0.2189211,0.1388126,0.0771407,0.3440612,0.1160022,0.240799,0.4253888,0.4670462,0.5070904,0.0990475,0.8091395,0.1427525,0.7520738,0.7444798,0.2163835,0.06753992,0.08146283,0.5708446,0.3261072,0.7639753,0.4455409,0.1481005,0.1407096,0.04518959,0.5617035,0.6264685,0.6617744,0.2024852,0.1453835,0.2366201,0.04682126,0.4386784,0.474642,0.1990739,0.1703064,0.50051,0.2327844,0.5053006,0.066389,0.2400331,0.6306292,0.1058843,0.2418085,0.2417845,0.5529161,0.09623592,0.4913436,0.2008231,0.08272953,0.118041,0.03656428,0.04407173,0.1476437,0.2046755,0.3725718,0.3676047,0.166844,0.1104542,0.09852069,0.0637963,0.2755226,0.2611127,0.624952,0.5568454,0.1323939,0.06496227,0.06530361,0.7501839,0.246489,0.5097474,0.2679089,0.140388,0.246915,0.05688889,0.043126,0.398479,0.1196237,0.2984503,0.2102838,0.05988225,0.03531389,0.3821744,0.4264446,0.3589433,0.08601128,0.02147912,0.3946855,0.6707327,0.4976971,0.5101245,0.3896546,0.1985151,0.1481646,0.1342791,0.4148059,0.1808335,0.7763981,0.3796195,0.09396061,0.1117269,0.04564583,0.08519864,0.6073883,0.2708102,0.6658325,0.3828942,0.4530388,0.070225,0.2167311,0.1016461,0.03804104,0.573584,0.08516943,0.06256591,0.1002658,0.03324626,0.1873088,0.1555241,0.3345571,0.1588494,0.1079601,0.216164,0.515598,0.7095711,0.5445217,0.08330562,0.1823625
S_2199942_e_048.set,0.3918696,0.09105664,0.2589994,0.1200885,0.5861147,0.249059,0.427896,0.139433,0.1038747,0.2951363,0.05742858,0.1299989,0.197564,0.6117942,0.0420455,0.1905201,0.07065504,0.06034875,0.07343651,0.5612246,0.1759772,0.7031796,0.2172251,0.5975077,0.1252889,0.2241834,0.746325,0.1060807,0.232303,0.2812777,0.5420767,0.08925316,0.5512999,0.2110714,0.1048419,0.06580184,0.07807322,0.08741107,0.4530758,0.04972885,0.06536712,0.1564863,0.06349109,0.6309697,0.2367517,0.1650178,0.0906867,0.3723627,0.08751009,0.2214561,0.3890521,0.4434141,0.4103253,0.09600101,0.7750227,0.1570827,0.7205878,0.7574049,0.2055298,0.06700806,0.1146554,0.4455104,0.3564505,0.7357774,0.4558958,0.1369742,0.1408121,0.06528306,0.5400013,0.6405227,0.6020644,0.2377494,0.1216136,0.2326861,0.08150972,0.3266679,0.4334801,0.1722347,0.1361783,0.504315,0.3105367,0.5405942,0.1227878,0.1367612,0.5594533,0.08645208,0.3015462,0.3514204,0.6329532,0.069696,0.3811558,0.133083,0.1331288,0.1683255,0.07268509,0.04498845,0.1327726,0.1611983,0.4340464,0.520594,0.2882319,0.106565,0.1030642,0.05265615,0.2783374,0.2803594,0.5173691,0.6202843,0.09133415,0.09169333,0.1539465,0.7386279,0.2070092,0.4772167,0.2215294,0.1285532,0.2273777,0.1274739,0.07953756,0.3979019,0.125718,0.2788449,0.1945271,0.07141694,0.04101511,0.3988878,0.3876931,0.3740974,0.06986114,0.06453417,0.218252,0.7332187,0.4613172,0.5131086,0.3982219,0.1699375,0.1757146,0.2073464,0.4172231,0.1719947,0.7599847,0.3605921,0.09841971,0.1350468,0.090066,0.05898179,0.6461484,0.2865348,0.6390275,0.342197,0.5176854,0.1184143,0.1952725,0.1115418,0.04296335,0.6130404,0.2125711,0.1069436,0.1529076,0.06890182,0.2296075,0.07445123,0.2673516,0.08406889,0.07638185,0.2504533,0.5299445,0.6559874,0.6043275,0.07156913,0.1506473
S_2199942_e_049.set,0.4696078,0.1218578,0.3497685,0.1889928,0.6555042,0.2823705,0.4732963,0.1521558,0.1474227,0.3691187,0.0952496,0.2501364,0.3094102,0.6290942,0.08560006,0.2815925,0.08361991,0.1426921,0.0921269,0.6238447,0.1563674,0.8222946,0.2216002,0.5457971,0.1444334,0.2620998,0.7906028,0.132651,0.3778141,0.3957379,0.4742731,0.1331964,0.6729734,0.2773483,0.1777864,0.07790899,0.1320626,0.1090269,0.5185398,0.08036146,0.08136299,0.1342346,0.08314288,0.6523935,0.2398203,0.1909089,0.09966932,0.3860515,0.0818788,0.1315965,0.384337,0.3410851,0.5237709,0.1493775,0.8094528,0.1035006,0.6655588,0.759539,0.1894845,0.1352021,0.1798131,0.5355285,0.2604579,0.7819864,0.4722421,0.1184039,0.1661823,0.1359979,0.5075746,0.6456011,0.533624,0.1552496,0.1362604,0.2525045,0.1769701,0.3801154,0.3888078,0.1394422,0.1074798,0.464358,0.298496,0.560607,0.1639002,0.200413,0.6539531,0.1154911,0.4434558,0.4742953,0.6146256,0.1110206,0.5336149,0.201684,0.2030183,0.2029394,0.1117713,0.08288099,0.18345,0.2271618,0.4826587,0.4668867,0.2688946,0.1721573,0.1214616,0.04319666,0.3069189,0.2285003,0.545276,0.5513409,0.1107806,0.1491885,0.1982695,0.7822541,0.1944555,0.4970037,0.2438079,0.1440532,0.1788221,0.1198079,0.08061156,0.4296176,0.2541953,0.2628701,0.1897041,0.1187912,0.06739572,0.3689141,0.3551503,0.3262778,0.05907329,0.06993482,0.295261,0.6448053,0.4434407,0.5004584,0.301828,0.1725288,0.3045406,0.3205607,0.4029931,0.1455367,0.8229469,0.3875783,0.1381864,0.1237259,0.1156951,0.07406821,0.6170902,0.2400429,0.4985129,0.3282862,0.6543354,0.1582878,0.2067401,0.2174085,0.05529151,0.5839478,0.2344531,0.1501795,0.2297234,0.05967646,0.3392769,0.09948995,0.3117656,0.1055797,0.1170668,0.2068767,0.4198737,0.6164423,0.5888442,0.1099384,0.0930662
S_2199942_e_050.set,0.4575354,0.07808965,0.3272654,0.157782,0.5995803,0.2467626,0.4383156,0.133449,0.1495001,0.3473342,0.04035472,0.1710321,0.2225021,0.5996947,0.05503614,0.2576387,0.07342239,0.08566109,0.0681259,0.6420349,0.1593049,0.8410098,0.193568,0.581828,0.108441,0.2730367,0.8081595,0.1141793,0.2633876,0.3248172,0.5098337,0.07377006,0.6889105,0.2859747,0.1069039,0.111308,0.21847,0.09551919,0.4923159,0.124739,0.1773695,0.2070314,0.07577944,0.6898537,0.2561782,0.157898,0.1475078,0.42197,0.0985034,0.2218514,0.4153337,0.3772602,0.5087365,0.1414332,0.8396719,0.1054137,0.7143005,0.7618691,0.220614,0.07300347,0.1628428,0.5629264,0.2816596,0.7636278,0.4708684,0.09291472,0.1646617,0.153147,0.5230519,0.6580866,0.6167628,0.1644471,0.205581,0.3285658,0.1179689,0.4251129,0.4936764,0.1247486,0.1147801,0.5630524,0.2747318,0.5540799,0.1433118,0.1912078,0.66817,0.09277614,0.3557182,0.3964089,0.5924569,0.06816637,0.5292165,0.1917396,0.1579098,0.204517,0.1456498,0.07170854,0.1576516,0.1811849,0.4692922,0.4729057,0.2662598,0.1384503,0.1148805,0.04678544,0.3354006,0.2260739,0.6181022,0.602075,0.1303799,0.1147761,0.1914857,0.7950644,0.2283378,0.5199101,0.2479871,0.1372111,0.2363136,0.08350006,0.1508716,0.5118717,0.1943181,0.3003194,0.2685152,0.05027509,0.05002199,0.4713997,0.3788908,0.3683981,0.07896984,0.04872938,0.3649349,0.6731861,0.4120141,0.4384883,0.3313071,0.1689574,0.1842502,0.2579608,0.423863,0.1176649,0.831259,0.4355007,0.07552145,0.1459979,0.05798823,0.09222906,0.6084808,0.2735077,0.5964203,0.3236487,0.5289222,0.1425302,0.2611139,0.1190739,0.03500087,0.6634759,0.2218482,0.07630933,0.2103093,0.06897064,0.2537162,0.1313986,0.3254395,0.1190837,0.128564,0.160279,0.4031778,0.6756637,0.6210431,0.0415064,0.08621243
S_2199942_e_051.set,0.632264,0.1541291,0.5174429,0.2073293,0.7574309,0.4547201,0.6206011,0.1475816,0.26865,0.5667076,0.07121041,0.3214181,0.5072075,0.7417359,0.110083,0.4403291,0.171778,0.11702,0.09290631,0.7467616,0.1503791,0.9065986,0.3700021,0.6811859,0.1054744,0.3756011,0.9001122,0.1083076,0.4447034,0.5957823,0.6006581,0.1435766,0.7760509,0.3816985,0.1222572,0.05928683,0.09920717,0.1305757,0.5456667,0.08550225,0.06693539,0.06970765,0.07661749,0.6226058,0.2220489,0.1715882,0.1239318,0.2388866,0.05803763,0.1225103,0.3058142,0.3471728,0.6715765,0.2760621,0.8632833,0.08568683,0.7357252,0.8241955,0.1580105,0.2044911,0.3894959,0.6551449,0.3049262,0.8232446,0.5367936,0.05817001,0.1514563,0.1083344,0.4874071,0.632755,0.5894751,0.1717035,0.1396874,0.1592627,0.1169117,0.4283043,0.5340106,0.1438364,0.1503395,0.4729632,0.434344,0.6798317,0.1167941,0.3201068,0.8215606,0.1006963,0.4810429,0.6550077,0.6902894,0.1349258,0.6711851,0.3013459,0.1560137,0.3231119,0.09949019,0.1266015,0.3211208,0.1810713,0.4940273,0.5628085,0.3820683,0.1140677,0.2418401,0.07808118,0.2656156,0.1677749,0.6481141,0.6751371,0.09751397,0.179197,0.3952311,0.861166,0.2645009,0.5948633,0.3361905,0.07477781,0.2016462,0.1004131,0.0906702,0.3824713,0.1656528,0.2377705,0.2944975,0.08658113,0.05302358,0.4670371,0.4594769,0.2940277,0.07306193,0.1766821,0.4565567,0.6773879,0.5011712,0.552304,0.2288532,0.1431509,0.3874545,0.521889,0.548432,0.1961127,0.8871555,0.4739048,0.1140229,0.09864431,0.07595623,0.07557114,0.5339193,0.1939967,0.5387954,0.2783628,0.6456947,0.1800096,0.1879847,0.3044173,0.09076247,0.5994901,0.4161758,0.124437,0.4135662,0.1512646,0.2617102,0.1831868,0.4357991,0.2078008,0.07753534,0.2130681,0.4413873,0.6240643,0.6207356,0.07067703,0.07657031
S_2199942_e_052.set,0.3299034,0.060744,0.2933841,0.153578,0.5056384,0.09491599,0.4015962,0.1082739,0.1680013,0.3013459,0.07958996,0.05118066,0.08913323,0.5443261,0.0844153,0.2325928,0.1288681,0.04716462,0.08274973,0.5720911,0.1556955,0.5435645,0.08576632,0.5526277,0.04539851,0.2789757,0.6802021,0.1479679,0.09245299,0.1294242,0.4204531,0.1163151,0.5285584,0.2461131,0.05977917,0.1123024,0.2011834,0.08053692,0.4948665,0.0711928,0.09288655,0.1970936,0.09550734,0.6743566,0.2605901,0.1775724,0.06963689,0.3939623,0.1245285,0.2588732,0.4372753,0.4315082,0.4428915,0.05113737,0.7666231,0.09041648,0.7509114,0.7648965,0.2819287,0.04345865,0.06857826,0.418868,0.3805847,0.7770319,0.5517249,0.1419396,0.1614933,0.09402855,0.4913697,0.5699582,0.6192797,0.2049307,0.2609863,0.2872904,0.08587642,0.3181149,0.5359629,0.198938,0.2380892,0.5858758,0.145213,0.4268096,0.06683036,0.2277945,0.5112678,0.1126041,0.1621388,0.2021222,0.4541604,0.1107623,0.4137309,0.1869809,0.08790826,0.05353043,0.08003967,0.04455937,0.06717375,0.1823498,0.4609295,0.4432851,0.1127237,0.1228783,0.05069334,0.04617997,0.2981073,0.198035,0.575723,0.5574948,0.1600609,0.02170202,0.06181739,0.7012444,0.2632651,0.4778154,0.2894734,0.1148608,0.174224,0.04668959,0.09935515,0.4297873,0.1236315,0.2437859,0.2036386,0.03559632,0.04823852,0.3855465,0.4190716,0.4093985,0.09028202,0.05126863,0.2588464,0.7117298,0.509064,0.5493397,0.3841175,0.2280651,0.08331735,0.1163963,0.3342018,0.1779474,0.7866389,0.4468032,0.06774962,0.1492172,0.07771567,0.08525119,0.6337122,0.3087696,0.6201795,0.4072985,0.4223414,0.03001526,0.2453971,0.05738997,0.05135558,0.6303903,0.09678743,0.07979368,0.07057229,0.03284146,0.1988435,0.114455,0.2476755,0.1247709,0.05790273,0.2551337,0.5174042,0.7061633,0.6116074,0.08072744,0.195698
S_2199942_e_053.set,0.4533522,0.08204169,0.3367264,0.1889028,0.6150901,0.2280996,0.4738835,0.1387576,0.1781126,0.3625778,0.05042944,0.1787673,0.2054752,0.6138011,0.05949295,0.2508213,0.107062,0.0743518,0.05976647,0.6643566,0.1738291,0.8296629,0.1708151,0.5890862,0.08913578,0.3194401,0.7850177,0.1218554,0.2964957,0.3181317,0.494913,0.100565,0.6624283,0.3177752,0.0930403,0.06986448,0.1156679,0.07305389,0.4852426,0.07079575,0.07760849,0.1407339,0.06553005,0.6462546,0.20383,0.1352167,0.08077728,0.3263294,0.09172388,0.1848122,0.3770088,0.4086281,0.5600644,0.08580028,0.7994108,0.1067565,0.7309152,0.7755624,0.201264,0.1137213,0.1752988,0.5394589,0.3033103,0.7784536,0.4861674,0.08032332,0.1648399,0.08955357,0.5254811,0.6064711,0.5882174,0.203086,0.1271291,0.2292929,0.09481455,0.4045909,0.4427838,0.1854406,0.1402443,0.4785782,0.2409797,0.568996,0.1050783,0.2527233,0.6824162,0.09678677,0.3594452,0.3880031,0.5945234,0.08400925,0.5439628,0.2355712,0.1197388,0.1263358,0.09389125,0.05882624,0.1092262,0.1646365,0.4748283,0.4342651,0.1714932,0.1083732,0.07237487,0.03070635,0.3077705,0.2316066,0.5904795,0.5925409,0.1175011,0.1149362,0.1869887,0.7921727,0.2330656,0.5020319,0.2712862,0.09643145,0.1948297,0.07892486,0.05414242,0.4126505,0.1609496,0.2758038,0.1932883,0.06977262,0.02955793,0.417871,0.4241555,0.3360544,0.0806789,0.08843775,0.3404205,0.6804948,0.4817491,0.5094565,0.293473,0.1706198,0.2270712,0.2511259,0.4360634,0.1480186,0.8183649,0.4174043,0.08337343,0.08315961,0.05995146,0.07511173,0.5657368,0.271996,0.5679504,0.2693252,0.5675654,0.1071862,0.1726091,0.1810436,0.04918046,0.6061258,0.169903,0.08171446,0.1895601,0.07518598,0.2385718,0.1158377,0.3143813,0.1355026,0.06261403,0.2042023,0.4542786,0.6102476,0.6013406,0.06946228,0.09078667
S_2199942_e_054.set,0.3541577,0.1077348,0.2569294,0.1001178,0.4954161,0.2212902,0.3250846,0.1101365,0.09795632,0.298293,0.1063985,0.1925378,0.1342801,0.458356,0.0725916,0.209914,0.0889409,0.1104653,0.0694039,0.6208708,0.0936733,0.7636233,0.2084392,0.5116993,0.07678589,0.2362345,0.7700462,0.1255505,0.3038515,0.2712058,0.4651909,0.06043221,0.6021231,0.2625104,0.1027673,0.08163992,0.09024058,0.1014274,0.4661308,0.07629848,0.08059268,0.1154296,0.08477441,0.5788662,0.2114304,0.1266169,0.1049781,0.3643235,0.09247392,0.209985,0.3533317,0.3440617,0.5245667,0.1352839,0.7545213,0.1084963,0.6441286,0.7339028,0.157656,0.1159555,0.1461972,0.5038663,0.221928,0.7034878,0.4278114,0.08092123,0.09987165,0.06909144,0.4365094,0.5741481,0.5466179,0.1233964,0.1157325,0.2452993,0.1000928,0.2931057,0.3997198,0.1115505,0.127956,0.4844878,0.2883083,0.5090849,0.09793274,0.1665666,0.6820674,0.1357447,0.4004653,0.3264129,0.5609164,0.06448369,0.500313,0.191021,0.1593835,0.1565151,0.09202297,0.03853349,0.1844898,0.1845776,0.5116764,0.4273206,0.2063614,0.1597518,0.1166666,0.03854618,0.3650883,0.2135548,0.5138584,0.5253056,0.1120254,0.1088976,0.1400088,0.7036771,0.1508435,0.4157546,0.220205,0.0858426,0.1870568,0.08567291,0.09087101,0.4705538,0.2096178,0.2480862,0.1414117,0.06814423,0.04534625,0.3901084,0.3124752,0.2224147,0.05186801,0.04977494,0.2728253,0.5470036,0.3708931,0.4132242,0.2631069,0.1500432,0.2577941,0.2457192,0.3943472,0.08441094,0.7525008,0.3506304,0.08366436,0.1378347,0.09032645,0.1085311,0.5005759,0.2109883,0.5191849,0.2631569,0.5565953,0.1123806,0.196655,0.1943615,0.07359644,0.6009246,0.125529,0.08247821,0.1692759,0.06973763,0.2539103,0.07212534,0.2875853,0.1217294,0.07032527,0.1421473,0.4502627,0.6343495,0.5287037,0.0568694,0.1040771
S_2199942_e_055.set,0.4780995,0.1057769,0.3974971,0.1655077,0.6526745,0.3256511,0.5238882,0.1283787,0.1948062,0.3974854,0.07632324,0.2222941,0.3504156,0.6844961,0.08538265,0.3112176,0.1101567,0.101958,0.07122699,0.6771777,0.1390258,0.8354369,0.2439231,0.5349142,0.151165,0.2979344,0.8488022,0.1643146,0.3697742,0.4684821,0.4406597,0.1325301,0.7264985,0.3564912,0.1351981,0.08193322,0.1589748,0.08869345,0.5260031,0.09288841,0.0950632,0.1806842,0.08793384,0.7025328,0.1814356,0.1839826,0.1058461,0.390128,0.09414226,0.2215049,0.3637784,0.3106882,0.5246506,0.1522865,0.7941068,0.08760753,0.7072453,0.7841758,0.20027,0.1308777,0.2389692,0.5188408,0.3082362,0.772541,0.4781717,0.09512861,0.1431337,0.1444043,0.5022584,0.6663209,0.5689279,0.1361945,0.1533958,0.3175087,0.1790284,0.3839429,0.4859768,0.09804646,0.06839494,0.6045741,0.3323919,0.4971322,0.1716681,0.2095521,0.7098602,0.1299392,0.4555303,0.5840508,0.5184676,0.1240288,0.5768601,0.2510419,0.1919173,0.2111663,0.144583,0.09487329,0.1899588,0.2071171,0.4845288,0.5600342,0.2594456,0.1664368,0.1403684,0.05213287,0.3455788,0.2252135,0.6089398,0.5388679,0.1050047,0.1432547,0.2566591,0.7965469,0.2589727,0.4503443,0.2130862,0.1519898,0.1956099,0.1342332,0.1092491,0.5161092,0.2821393,0.2852946,0.2430544,0.08840116,0.03928719,0.4879034,0.3901535,0.3312306,0.09850103,0.0982761,0.3337581,0.7194616,0.4211814,0.4556459,0.3511783,0.2226994,0.2913485,0.3953937,0.3825328,0.1604714,0.8776909,0.4773114,0.09586805,0.1201448,0.1066902,0.08531325,0.5650653,0.2892441,0.6058596,0.2860065,0.6936163,0.1441688,0.2318865,0.2147942,0.0605819,0.6146141,0.2758676,0.1486598,0.3015632,0.1060857,0.3471705,0.1349301,0.291451,0.1148067,0.1159443,0.1922536,0.4246747,0.6530758,0.6374688,0.06065514,0.07299925
S_2199942_e_056.set,0.5332096,0.08982828,0.3602176,0.1416827,0.6844907,0.2971746,0.4881887,0.1303331,0.1630709,0.426661,0.06983788,0.2370753,0.3396699,0.7024884,0.1075494,0.3040506,0.1221988,0.124016,0.07048412,0.6458206,0.148495,0.8815029,0.213175,0.6096045,0.1243047,0.294209,0.8494296,0.1274345,0.3164706,0.3845755,0.5408357,0.1528269,0.6767707,0.3152127,0.1371246,0.08008246,0.1777625,0.08065859,0.5315362,0.06906733,0.1173754,0.207719,0.06413629,0.7244387,0.2424796,0.1741166,0.07801823,0.4224547,0.1041842,0.2544551,0.4159204,0.3343772,0.5177585,0.1352438,0.8151482,0.08284263,0.7184226,0.7668526,0.2050836,0.1111164,0.1767862,0.5077521,0.3038785,0.7741743,0.5004643,0.08973081,0.1385081,0.1116509,0.4579649,0.6621636,0.5873412,0.1399046,0.2104284,0.2825164,0.1113729,0.3123621,0.5105412,0.1317419,0.1579619,0.5603068,0.2856861,0.5697241,0.1276791,0.2124921,0.713981,0.1027252,0.3605463,0.473561,0.6445588,0.1364319,0.5186669,0.2142545,0.1601896,0.1510993,0.1217946,0.1050056,0.175928,0.2581317,0.5195211,0.5107968,0.223451,0.1998377,0.1362299,0.09636638,0.3455774,0.2016603,0.5703242,0.6140964,0.1199928,0.1170955,0.1984911,0.7739094,0.2368588,0.5214513,0.2954869,0.1202533,0.1997989,0.08669671,0.1131532,0.4519444,0.1920143,0.2303854,0.259377,0.05949095,0.05041185,0.4724272,0.3776046,0.4021482,0.1007495,0.0670719,0.2816459,0.7074106,0.4664178,0.5125226,0.3336232,0.1567756,0.249249,0.3077344,0.4458293,0.1527017,0.8300417,0.43848,0.08671901,0.1453066,0.09084864,0.07479054,0.6283154,0.2594947,0.6101192,0.3414964,0.6080247,0.1380966,0.2544796,0.1717971,0.06162251,0.6496335,0.2652903,0.1314165,0.1980862,0.06306174,0.2858122,0.1323187,0.3123445,0.1477683,0.100107,0.2249434,0.4617765,0.6608002,0.6261482,0.07103287,0.1232609
S_2199942_e_057.set,0.3841986,0.08279876,0.2659098,0.1034539,0.5750622,0.2194642,0.3909976,0.08707278,0.08549532,0.2973822,0.05103911,0.1799446,0.1978783,0.5647346,0.03624536,0.2080413,0.06438641,0.07424714,0.05292893,0.6400679,0.1351505,0.7820179,0.1261988,0.6004276,0.06351997,0.2725331,0.7865365,0.1216675,0.1754487,0.2248563,0.4900263,0.08326466,0.6275071,0.2658594,0.05989794,0.08417935,0.1892369,0.06263762,0.5725357,0.06915163,0.09037998,0.1840856,0.06129881,0.6731064,0.2929356,0.1431857,0.05741267,0.3929105,0.07493568,0.2003573,0.4716471,0.3750823,0.4787652,0.06541379,0.7688979,0.0822112,0.7034837,0.7602977,0.2436791,0.05539276,0.09544715,0.4672708,0.3032238,0.7476273,0.4680561,0.09431608,0.09128912,0.0824906,0.4683043,0.6240389,0.5795191,0.1529237,0.207284,0.2861301,0.08692762,0.3163809,0.5068578,0.1318628,0.1381619,0.5656364,0.2040598,0.5397378,0.06442147,0.1579088,0.6385916,0.0823496,0.2608263,0.2899784,0.5890718,0.05302358,0.4764129,0.1644796,0.08330221,0.09124829,0.06774814,0.03962244,0.1075834,0.2417821,0.4919186,0.4543281,0.1420608,0.1462108,0.0785408,0.03958,0.3366174,0.1949184,0.5172964,0.5881742,0.1382895,0.05586747,0.1139763,0.741636,0.2122836,0.4631539,0.2385879,0.1052937,0.1596278,0.0568953,0.08467837,0.4111306,0.1199518,0.254867,0.2120173,0.03523196,0.03037904,0.4068521,0.3726627,0.4055648,0.06324876,0.02227968,0.2496308,0.6965207,0.4517531,0.5062809,0.3663514,0.1681665,0.1479031,0.1730261,0.3945506,0.1164316,0.7757401,0.4018825,0.04592937,0.1410463,0.05397205,0.05708863,0.6282483,0.2652728,0.5839614,0.406648,0.4681648,0.07197776,0.2434569,0.1095663,0.0221639,0.6219522,0.1525031,0.06702311,0.1200651,0.01681363,0.2074768,0.07956864,0.2622121,0.08505063,0.0633885,0.1814827,0.4537534,0.7174503,0.6150315,0.0352566,0.1302079
S_2199942_e_058.set,0.2748236,0.1034318,0.18414,0.07860602,0.4041664,0.1712326,0.3088281,0.07029662,0.06519196,0.212587,0.04597839,0.1271729,0.1729566,0.4239596,0.0500422,0.1137611,0.02209739,0.09652951,0.06853049,0.586492,0.07491931,0.7672609,0.2157476,0.527838,0.06738415,0.1833231,0.7485853,0.0383965,0.2739449,0.2943301,0.4389117,0.05214234,0.6206542,0.191506,0.1263472,0.04347163,0.1537008,0.1204403,0.6314753,0.07661942,0.09939155,0.163858,0.03905781,0.6539207,0.2754405,0.2371923,0.1243238,0.4014934,0.04485633,0.1914122,0.4884629,0.3103163,0.4148685,0.07353625,0.7528843,0.06086669,0.6579288,0.7145604,0.1295054,0.04524084,0.1096023,0.4409288,0.2286596,0.7051069,0.4010722,0.0611871,0.08616106,0.1178494,0.3964149,0.6305351,0.628176,0.07835615,0.1993607,0.3044663,0.09961575,0.2489613,0.5264367,0.08556868,0.1346832,0.5624458,0.298992,0.4846209,0.07290295,0.107917,0.563038,0.02807468,0.3353833,0.3720706,0.5528591,0.0589829,0.41969,0.07503907,0.201316,0.16987,0.1080813,0.05755227,0.1132582,0.2914681,0.4857717,0.4905538,0.2419703,0.194359,0.04768698,0.04530493,0.4265938,0.1556025,0.4666185,0.4988879,0.04786704,0.0797276,0.1807308,0.7235289,0.127804,0.3927045,0.1490985,0.06874609,0.2192806,0.04075053,0.1215318,0.4270127,0.1490273,0.2018613,0.269326,0.03472636,0.04331753,0.4244353,0.3062207,0.3592612,0.08567096,0.04212814,0.207113,0.6859643,0.3774422,0.479575,0.3785937,0.08161085,0.1769612,0.2047268,0.3118579,0.07896949,0.7747146,0.3342736,0.06406085,0.1582155,0.1459115,0.04514424,0.6370167,0.1823837,0.5859195,0.4401931,0.4595528,0.1053632,0.2625946,0.1026135,0.02290161,0.60754,0.21516,0.138207,0.1186125,0.02498705,0.3231955,0.04446875,0.2130802,0.04735899,0.06567458,0.1378401,0.4503978,0.7346197,0.5262043,0.05466875,0.1506649
